	Pt101_On_AD681975-5	Pt101_Pre_AD486328-5	Pt103_On_AE134059-6	Pt103_Pre_AE134058-2	Pt105_On_AE373241-6	Pt106_On_AD513626-6	Pt106_Pre_AD502250-5	Pt108_On_AE373243-6	Pt109_On_AE527955-5	Pt109_On_AE527955-6	Pt10_On_E9047632-6	Pt10_Pre_E9047565-6	Pt11_On_AD314068-6	Pt11_Pre_AD153352-6	Pt13_On_AD314067-6	Pt17_On_E9261162-5	Pt17_Pre_E9047563-6	Pt18_On_E9261163-5	Pt18_Pre_E9024732-6	Pt1_On_AD174047-6	Pt1_Pre_AD101148-6	Pt24_Pre_AD436687-5	Pt26_On_AD467915-5	Pt26_Pre_AD467789-6	Pt27_On_AD467934-5	Pt27_Pre_AD453873-5	Pt28_On_AD167375-7	Pt28_Pre_AD297619-6	Pt29_Pre_AD497504-5	Pt2_On_AD174046-6	Pt2_Pre_AD101150-6	Pt30_On_AD505620-6	Pt30_Pre_AD497503-5	Pt31_On_AD467932-6	Pt31_Pre_AD453872-5	Pt32_On_E9414883-5	Pt34_On_AD485757-6	Pt34_Pre_AD466985-6	Pt35_On_AD485758-6	Pt36_On_AD495182-6	Pt36_Pre_AD467095-6	Pt37_On_AD495183-5	Pt37_Pre_AD502452-5	Pt38_On_E9414881-5	Pt38_Pre_E9200719-6	Pt39_Pre_AD485899-5	Pt3_On_E9047638-6	Pt3_Pre_E9024733-3	Pt44_On_AD167376-6	Pt44_Pre_AD467790-6	Pt46_On_AD781834-6	Pt46_Pre_AD467096-6	Pt47_On_AD530367-6	Pt47_Pre_AD506073-6	Pt48_On_E9047631-6	Pt48_Pre_E9047561-7	Pt49_On_AD681976-5	Pt49_Pre_AD667851-6	Pt4_On_E9047643-7	Pt4_Pre_E9021023-6	Pt52_On_AD530365-6	Pt52_Pre_AD506075-6	Pt58_On_AE045812-10	Pt59_Pre_AD823915-5	Pt5_On_E9047635-6	Pt5_Pre_E9021022-6	Pt62_On_AD635728-5	Pt62_Pre_AD608303-5	Pt65_On_AD796996-5	Pt65_Pre_AD793919-6	Pt66_Pre_AD667850-6	Pt67_On_AD530366-6	Pt67_Pre_AD506074-6	Pt68_On_AD635729-6	Pt69_On_AD635730-6	Pt72_Pre_AD793922-5	Pt77_On_AD733629-8	Pt77_Pre_AD733591-7	Pt78_On_AE148748-6	Pt78_Pre_AD467018-5	Pt79_On_AD733628-6	Pt79_Pre_AD733587-5	Pt80_On_AD467874-5	Pt81_On_AD681973-5	Pt82_On_AD125218-6	Pt82_Pre_AD823914-8	Pt84_On_AD495199-6	Pt84_Pre_AD486532-5	Pt85_On_AE070989-10	Pt85_Pre_AD486329-5	Pt87_On_AD495198-6	Pt89_On_AE070987-5	Pt89_Pre_AE070951-5	Pt8_On_AD167380-7	Pt8_Pre_AD153354-6	Pt90_Pre_AD467873-6	Pt92_On_AE148750-5	Pt92_Pre_AE134060-5	Pt93_On_AE070988-5	Pt94_On_AE373242-6	Pt94_Pre_AD732850-6	Pt98_On_AE086717-6	Pt98_Pre_AD733586-8	Pt9_On_E9047644-7	Pt9_Pre_E9021024-6
FOXL2NB	0.233271381342445	0.309711903516898	6.23932480502218	0.557383924513239	0.305532093016263	0.363560565902818	0.246609163115858	0.430901500914202	5.65441585170216	5.70397075426458	2.04476013127834	2.54020921327308	3.688078364984	2.88644430693418	2.23029966895111	3.57097612462714	3.33238371756633	0.341991195752125	0.319940989016856	0.301044156400398	1.05274563235479	0.452654265662162	2.45492731916563	1.82712181865112	0.345148521028529	0.455139518035809	2.9633337686563	0.409921424150629	0.329875874628775	0.358152972299662	0.349440284721577	1.96386890740343	7.1640023828613	2.25112245694282	0.384264595628005	1.37838719260384	0.5018532606071	0.482144910144316	0.361963498959381	0.311013922093597	0.422818041053003	4.9545216736109	5.4544212441877	1.49295161701811	2.41314584240035	6.12474247866213	3.02212542681713	3.47292747106769	0.475677047681374	0.297864883099932	0.521165350658451	1.67069251573605	2.42614094517887	1.45815956095975	0.585859516275401	0.628908942541926	2.35140715946384	2.32119062374412	2.24245442069203	2.99942045853006	3.72481308052022	2.65417904358353	5.715021303654	0.336355439305446	1.06713955632935	1.19057268455249	6.29210913316752	6.832268458012	0.332958510465242	1.38333481330944	5.98024636173533	0.722904442762633	0.66976752202007	2.74656095795539	0.50299872937817	0.438754254858726	2.85204706881079	4.95017393818917	4.57194729214021	6.33793539020833	0.943835349307819	0.306428225724029	2.16015572667307	2.90889316357725	5.72396700252475	4.85089455450801	0.379213390608269	0.411586462043587	0.329746123954631	1.03227636101586	0.347269066445432	0.341236902936394	1.35702850502054	0.324013428150723	0.313469747345887	2.8652849055654	4.49395310311837	5.90439950449012	5.97850609487714	0.507578633846717	1.99706424830756	0.342262493203945	0.366920509931313	4.11712709863527	4.46931190947882
LINC01994	0.510791852329169	1.37487670290037	1.58155847257329	0.122416451589709	0.101644402005799	2.74171733023791	2.32090859989214	0.111154231184577	0.651736667792312	0.106942743967928	0.102866245359621	0.432467486685209	0.772385568576968	1.0348626148908	0.102385553543472	0.102590417999149	0.102939426789388	0.104249739010207	0.1026588367445	0.101332447809491	0.102860399971805	0.112967373409128	0.97950230470756	0.972986899643166	0.104481392433026	0.113177717285857	0.104510538139874	0.810446892280329	1.19896647462528	0.890065076246124	0.597910350407478	0.109330699236991	0.61609875020953	0.58000629911133	0.107432935159014	0.425806273988954	0.117255368607814	0.115506114892388	0.105731575978751	0.102028019464059	0.110493134352036	1.63907862191972	1.25469108300465	1.67311410847285	1.64058402565666	0.655942161827683	0.106490973680068	0.101388453703853	0.114941287688891	0.1011126035664	0.119011018355784	0.110717532640684	1.68478413178265	1.64253207723104	0.125199065427679	0.129585499186099	0.106719767687021	0.105602672010078	0.102803506803827	0.102556454891256	0.104003450030104	0.111722430524387	1.39668907103098	0.103838654667244	0.103532055617653	0.109656698414407	0.108037477700804	0.110642118665931	0.103592363426703	0.0987772398238611	0.859943000977067	0.139937093689734	0.133952922229231	0.100960460426794	0.117358349105017	1.46139091137313	0.100975961702589	0.10482977072444	0.110281932372188	0.117136332723328	0.66734389446528	0.101706919039682	1.65046836713789	0.102746953071764	0.108539298534896	0.109311565256101	0.107043211873375	0.109585855714272	1.73445695790196	1.78932221564547	0.104637523607681	0.389785036069207	0.0978180554855252	0.380634550794359	0.570324192550306	0.881145102530896	0.778903212817825	1.02688888346462	0.0993266294479674	0.117771542765293	0.82541845714554	0.104269605971108	0.10610545599476	0.0977243294399838	0.101332236363328
AMTN	-1.17994005601719	-1.11152419526355	0.788218671949571	4.3192620903973	-1.11520554198251	-1.06464016043108	-1.16782630883586	-1.00726367774523	-1.01839376787913	-1.05230858083989	-1.09999147481745	-1.21490401563414	-1.06016181321764	-1.11024051325986	-1.10592180721973	-1.10338579374554	-1.09909474733567	-1.08330313380706	-1.10254169104361	-1.11916545056063	-1.10006317028018	-0.988987437544307	0.0733258899943381	-1.08825430011722	-1.08056184363234	-0.986906657129244	-1.08021799062951	-1.02500429729658	0.652471610363944	-1.06930514365555	-1.07684084150424	-1.02629674490262	-1.0567046190815	-1.09708570458876	-1.04686214613782	0.463105656039812	-0.948053212011576	-0.964387533856262	-1.06601695375036	-1.11037875386976	-1.01408538412614	-1.02058482015244	-1.09626355451967	-1.20368652642203	-1.16027429280596	-1.01396549281138	14.3470468609161	-1.11845219027122	-0.969766086951292	-1.12197521919826	-0.932123401715681	-1.01176007872866	-1.09475645781642	-1.11545618533819	-0.879247235727916	-0.84441800205969	-1.05480509935996	-1.06749766381367	-1.10076151758995	-1.10380533547271	-1.08623394968776	-1.00146927770184	-1.05858589662207	-1.08820451027352	-1.09189126508114	-1.02284362383181	-1.040222785015	-1.01254041717867	-1.0911639542226	0.258699595516195	-1.09550987421314	10.5989432798205	5.47659795989753	-1.12392908601435	-0.947106306025313	-1.00065253254193	-1.12372966103287	-1.07646690593115	2.84130292176647	-0.949149740540898	-1.16280102125926	-1.11441573731646	-1.19224357056873	0.363891978350073	-1.03477496586659	-1.02650012349642	-1.05118762954287	-1.0235921027566	-1.09396623626605	-1.11173048838787	-1.07872255828028	-1.08395852266846	2.9171412295372	-1.09897591029895	-1.10821993343226	1.65010908560619	-1.0540744779693	-1.04406602851666	-1.14541408328088	-0.943322936808776	-1.01141989043067	-1.08306745540316	-1.06174621754945	-1.16744290266616	-1.11916814536524
LINC00336	-0.87269021252555	-0.872087870894573	-0.871347210987989	-0.841278382583353	-0.389244650178009	-0.87161479479891	-0.872590611893606	-0.867796080037553	-0.683861552604007	-0.697649525452975	-0.715590022059387	-0.873442628559853	-0.871566811840457	-0.872075604276933	-0.872034060317832	-0.872009466118337	-0.871967513716863	0.0178120818699868	-0.872001247199392	-0.872160120861611	-0.871977019001155	-0.863172902221448	-0.709336857504807	-0.871859613130602	-0.573559262324671	-0.86264654571982	-0.871777821440996	-0.871172118704978	-0.871915684936274	-0.871664243516096	-0.871742984355632	-0.687153214949304	-0.87152942345358	-0.871947724909418	-0.69549417397441	-0.693079412034639	-0.852818135523171	-0.856950083536725	-0.250743719281427	-0.872076927073041	-0.869521706384191	-0.871089100649469	-0.871939599677863	-0.873177745206936	-0.872527038097341	-0.869491378545385	-0.334293916150376	-0.722101817317259	-0.858310648241408	-0.872186359868264	-0.848788513195765	-0.86893349457415	-0.871924664092821	-0.872125212545556	-0.835412900109719	-0.826602458865975	-0.871508751378979	-0.871645148589274	-0.871983859924224	-0.872013545032284	-0.871839196196564	-0.866330322231586	-0.55959341622741	-0.871859111141977	-0.871896122357291	-0.871146789508789	-0.871346955062416	-0.869130889846454	-0.871888846408415	-0.616028567092115	-0.871932137231906	-0.807554068418171	-0.818294695517345	-0.397169240982406	-0.480743326771492	0.136359555496846	-0.396989142445159	-0.87173910993835	-0.870077683849048	-0.853095514585592	-0.872548436576791	-0.872115365417675	-0.749998980261148	-0.0071171724581609	-0.871285080115349	-0.871189579492428	-0.87146912777766	-0.871155578269567	-0.8719168115651	-0.872089838709984	-0.87176242945979	-0.871816084671389	-0.872576402255678	-0.871966345803668	-0.872056220181713	-0.871744846896941	-0.556663750569068	-0.427673495373006	-0.872398537552249	-0.106691516030511	-0.86884744016825	-0.871807000232511	-0.871583845542546	-0.214678247133247	-0.39285612675387
CRIP3	7.48432282244584	6.60814186572665	2.65997120894438	4.56975298886799	1.09793868152873	1.11540590132874	2.04357973280517	2.31107889190714	2.90965797536018	2.83774805048604	1.10304191038119	2.65528734890885	3.58387484378889	2.52281847836292	1.97073769604777	2.53600810695366	1.98097484763781	7.74164666451625	3.48002935731432	1.74387388273254	1.1030175569509	3.06418915243214	3.21332365948652	3.2596254188046	2.00905267104152	1.61231979704737	1.10986965890336	2.79796376295483	1.10513778514231	1.11373336359157	1.11105804414303	2.56843383286166	1.82559933496988	1.4984829583706	3.61687395716511	1.61189976020295	1.65571723650084	1.15444188192318	2.20962862913562	1.96408544625663	3.16940979961686	3.35853289440131	3.70418095576176	2.27467998644585	2.52696452673046	3.00915086937362	1.11803414469463	1.09686640793828	2.67983886895075	2.50036264493514	1.67399462189993	1.88733204459606	2.74947556968561	3.19686057905235	6.76328260809326	4.34220350288824	3.14866807543172	2.89338960478042	3.17235996648404	3.86298716842495	1.50908528896336	3.52318866122286	2.22223676293431	1.78378794107087	2.31444849765666	1.5736838895406	1.12436619561662	1.13494748567848	1.10606261757124	2.44202240926951	2.83402243370771	1.24796413791379	1.22565155142484	1.47283017730786	2.22336299047751	1.13963097362429	5.96373020827553	4.71747108984887	2.8161192653596	1.16090219526545	2.05147842262696	1.7499205795699	2.23779275739301	2.53972965289095	3.73763197842573	2.79485788732249	1.83304625392298	2.28248142847992	1.77627100428827	1.09909289629084	1.51650222699253	1.10856101223207	1.08178697371769	2.30190205169162	3.09408321373848	1.11099458199879	3.00359123927429	3.10176776027234	1.08818644339299	2.85868729309323	2.59741332718118	1.79052413868074	1.11644978278307	3.18391046792601	2.86318255886209
TCP10L2	-1.9777680130617	-1.97177929866445	-1.96553998562584	-1.95347684221517	-1.97210154169193	-1.9676753512565	-1.97670764823766	-1.96265295785035	-1.96362721923205	-1.96659591868889	-1.9707697934384	-1.98697174973569	-1.96728334358258	-1.97166693283564	-1.97128889919322	-1.97106691177339	-1.97069129928922	-1.90106018250822	-1.97099302408202	-1.972448168355	-1.9707760692295	-1.96105316532252	-1.9692710276685	-1.96974239151236	-1.96906903997671	-1.96087102627622	-1.96903894114574	-1.96420586535679	-1.9702324665253	-1.96808369592821	-1.96874332575239	-1.96431899847389	-1.96698072152873	-1.97051543972843	-1.96611917043848	-1.90219445266687	-1.95747002856026	-1.95889983719415	-1.9677958674918	-1.97167903359008	-1.96325008914078	-1.9638190108159	-1.97044347363897	-1.98345800339753	-1.97604659001771	-1.96323959457366	-1.9670397831438	-1.97238573382421	-1.95937064349552	-1.97269411866107	-1.95607562844289	-1.96304654584309	-1.97031155142641	-1.97212348150905	-0.995963775662783	-1.74365198268168	-1.96681444895715	-1.96792547997605	-1.97083719836743	-1.97110363594164	-1.96956554214481	-1.96214575079952	-1.96714539728912	-1.96973803320786	-1.97006074962701	-1.96401673295176	-1.96553800055906	-1.96311485199402	-1.96999708519362	-1.97539718342356	-1.97037750098215	-1.94180696751992	-1.94552362642014	-1.97286514845158	-1.95738714208554	-1.96207425782341	-1.97284769198396	-1.96871059367351	-1.96344247814879	-1.95756601209563	-1.97626776468246	-1.97203240692519	-1.98007477042396	-1.97089804720461	-1.96506113112253	-1.96433680101703	-1.96649779733081	-1.9640822503108	-1.97024238016812	-1.97179735632812	-1.96890803996082	-1.9693663649014	-1.97655885084897	-1.97068089700728	-1.97149006338796	-1.96875907125046	-1.96675049473962	-1.96587441506057	-1.97474581634113	-1.82055834145939	-1.96301676779842	-1.96928836621364	-1.9674220328416	-1.97667408715953	-1.97244840424204
LORICRIN	2.94106957693992	3.06632835471418	10.0367791580215	12.4290242960314	-1.06805457660934	-0.982284993698542	-1.15852634432386	-0.869373478298706	-0.89157575000677	-0.959228921115364	-1.04212265614013	-1.36397066346705	8.92060871091827	10.777595771289	-1.05221819389402	-1.04789902126286	-1.0405975146528	0.204976813107625	-1.04646205405701	-1.07482126604455	1.25448772779572	2.39033357885072	-1.01306644817066	-1.02218982063768	-1.00916114112746	-0.828765352268706	-1.00857941656909	-0.904762415028751	-1.03168984921037	-0.990146826213942	-1.00286902594543	-0.907340585786805	-0.967998125524729	-1.03718191307807	-0.948364388875184	0.508404789800625	-0.751260611972936	-0.783844270092463	-0.984604175071932	-1.05981607742145	4.15076644934264	8.41284635394628	10.2689771118379	-1.29309956894908	-1.14547045800813	-0.882742239669505	-0.969344070309023	1.53023024257622	-0.794573392298622	-1.07962683226717	-0.719483872324616	-0.878342886016116	7.75361204169961	3.49985005710557	-0.614006648868469	-0.544529393969156	2.19553943443078	0.242756205041707	1.25255230780532	-1.04861335415552	-1.01876524422706	-0.857814825798972	-0.971750892538439	-1.0221054016597	-1.0283594709297	-0.900452309831031	-0.935120210450455	-0.879899502906266	-1.0271251832507	-1.13266745659832	-1.03450413196084	-0.394317861771112	-0.479016149416764	-1.08297060465672	-0.749371726641727	-0.856185584908872	3.02869728355994	-1.00223707870509	6.18902191091127	-0.753447963921648	7.37423807526363	-1.06670579817887	-1.22537644614048	-1.04461542524483	-0.924252916520736	-0.907746284819317	-0.956992850700045	-0.901945373432131	-1.03188217511749	-1.06212219766261	-1.00605012848503	9.21809423394387	12.0548032267048	-1.04039542616998	3.4581305960987	2.12997798983314	-0.962751527617515	-0.94278670150645	-1.11984882007941	-0.741824672637052	0.376828552903298	-1.0134017965297	3.1274636655519	0.0040016439037632	-1.07482587330687
TMEM215	0.481524566507234	0.563621981261703	4.60988544313958	0.82983587042253	2.71609965259273	0.621458414779384	1.55936064377273	3.84030504567728	5.75826242263573	5.47592140396007	6.68341257651783	7.31685696376203	0.62704540252255	0.565189144126906	2.22890447966141	3.64436188132604	4.02676827413435	0.598290536330299	1.26785461613296	0.554313001614754	0.577647358624888	0.717188006810197	2.79616988671353	3.13466092604776	0.601681728067303	3.29032515638869	4.32458122292703	6.3393162420406	6.79101109359427	0.615649865254866	0.606291449779166	4.39999622670376	6.55997315032861	0.581303221501771	0.643699076960482	1.64717783935097	0.770086679336055	0.748892512702783	1.76659272489455	1.6753869209234	1.87505521379839	0.676866211502386	2.25109519060122	2.26199597102817	2.46230431315	4.58418839773748	2.9906250273166	4.1016065201218	2.75383972286754	7.75413509469029	0.790860190784688	2.65152575842826	3.99246876928386	3.67243283570968	0.860495793568461	2.58458405225784	0.633741999096198	0.617899055691468	5.90621941931467	6.54881063582952	0.594669440586326	0.701204317175107	0.629013951248973	4.50487286386444	0.587693090819756	0.67400179110733	6.24519513378079	5.02388704786446	4.49646469843957	6.97448597088641	0.58324011247542	1.00830961906708	4.97244769411443	0.54852691689396	0.771318674077988	0.702248023510738	2.18814782240545	5.47748821053822	4.05721842470749	7.60969930289299	5.34326221302818	5.36550583089503	1.0859048101038	1.69362012401623	5.9229051163181	5.70786683922821	4.36876846692352	4.40763281909451	6.89825714241598	7.33717239353935	0.60395936614309	3.33182730371193	2.93537087528175	3.9808209300191	2.97815781731347	4.21718462780825	2.10429899503976	3.92492452841994	0.522598023962554	0.776244726358343	0.68851353336842	6.08305055276567	5.98522642149297	5.54908770696438	5.88777214928259
SERTM2	4.72023696889428	4.8337631645729	1.86495602530463	-0.317564851896316	0.386964111881916	2.04362171010103	0.835254782834329	0.629346377221629	1.6157451501519	-0.553711999298302	-0.62991133261016	0.922770145289068	-0.56623427856374	-0.646337222275536	2.30654721268041	0.413384072108788	-0.628474893151779	6.04362103345642	5.85689979100484	0.378119982126842	1.70286960857734	1.28055107165422	-0.602505336425071	1.03221867914476	-0.598815427011665	-0.449934893954202	-0.598265657493606	-0.510270322245146	0.434715268366974	-0.580828110392001	-0.592867156314322	4.32171614734556	2.27058603783441	-0.625257106329117	1.13543076850404	0.798708838138965	-0.388787244899629	-0.41444329871037	-0.575578025412275	-0.646558878673093	-0.492942960545679	-0.503253764110348	-0.623940483214362	-0.863181960355443	-0.726714220900155	-0.492752853909838	3.56119152098257	0.957239362162152	2.30783763011965	8.26741304416442	-0.363842295304652	1.22333965028812	0.432692723641009	-0.654701889560499	11.0619406468095	8.96834613949796	-0.557691519589764	2.03570609093164	2.73291190899012	-0.636021956113895	8.13781869668602	10.8539725364192	-0.563720482945848	-0.611039921510045	-0.616940262283788	-0.506839398547228	5.74816081016429	-0.490493425821212	-0.615776093354889	1.56076975946183	-0.62273360020549	-0.0706319710653238	1.73068730951537	-0.668298014770282	0.765385757802945	3.92146220515401	4.63442766970406	4.24293813571688	2.85555466481538	-0.39050712816642	-0.730780286442537	0.967245584945873	-0.80084278591648	-0.632258626517773	7.02220653693455	5.95746350907362	-0.551925563736347	-0.508027787877879	-0.620262012975423	-0.648726402055629	-0.595874914967423	1.04290702215433	1.76408000498932	1.00556615837885	-0.643097706548588	2.00934440691321	1.11741111888729	-0.540581801838512	-0.702813002364879	11.0691056431911	11.2751552211983	2.66144401549447	-0.568762079598811	0.836199039223355	-0.660657182074114
LPA	6.18781708124278	6.17765946274475	6.17794681898922	6.17867538590764	6.17764599709436	6.17784252336036	6.17746676341039	6.17809858113131	6.17804593016072	6.17789443176294	6.17770247766269	6.18904619915942	6.22021892962715	6.17766418810769	6.1776802001207	6.17768968541167	6.17770587577253	6.17776701269788	6.17769285623149	6.17763165341575	6.17770220631224	6.17818835376058	6.17776872707542	6.17774757790566	6.177777879416	6.17819884300607	6.20460366356428	6.18574017604233	6.17772589594657	6.1778233095347	6.18455712091117	6.17800944434392	6.32032405604486	6.1777135173102	6.17791788430864	6.18715434297097	6.1784053065244	6.1783160037709	6.19174590375337	6.18387115755072	6.18601000717722	6.17803574071342	6.1777166557594	6.17724408354698	6.17749102720964	6.17806669885839	6.17787288857141	6.17763422628531	6.17828740467205	6.17762156358894	6.17849606231517	6.17807713033987	6.17772242607115	6.17764508489322	61.5665750621825	50.4546447364226	6.17788379036684	6.17783072687039	6.17769956583418	6.1776881119747	9.83612302846643	20.9302049106486	6.17786780355133	6.17774777212282	6.18424199991589	6.17802529577701	7.18836193023774	6.17807343265823	6.22990170929823	6.19421753731227	6.19706500286042	6.17967143840004	6.17931676460215	6.1776145899278	6.17841059862444	6.1781305718547	6.18961280062523	6.177794254709	6.17805579915181	6.17839919418631	6.17748285684681	6.17764887536916	6.1773501981502	6.20310092353987	10.6907839398043	6.65511580700976	6.18512300803629	6.17802184801999	6.19067353686866	6.17765870480539	6.21144442332991	6.17776442594563	6.20975983618675	6.17770632668561	6.18391356249727	6.17779203001198	6.17788689760699	6.1779300519919	6.1775401627502	13.3198214943593	6.17807874465346	6.1777679439569	6.18488559053958	6.1881942917148	6.23225502688384
RNF223	-0.881348934305439	-0.8786778180489	-0.870735886307264	0.170348658631387	-0.878830743252249	-0.873934334244161	-0.880901733715266	-0.383041412797305	-0.867871009222967	-0.8723175165132	-0.878191752847225	-0.884800496526431	-0.422019731426213	-0.878624240275155	-0.878443024477166	-0.878335917277259	-0.878153512110666	-0.87638112256318	-0.878300152744753	-0.878994043511285	-0.878194807489124	-0.864016572121839	-0.876324258704642	-0.877030188357464	-0.436646655215763	-0.8637438944853	-0.875976667549123	-0.86873764816466	-0.877764105028837	-0.874545954313498	-0.875533921205068	-0.868907092421002	-0.872893894120725	-0.878067601720811	-0.871603416655379	-0.567397851977366	-0.858654550398237	-0.860793572046398	-0.874114845060468	-0.878630016397858	-0.867306205989245	0.852611879277706	-0.0108358698794213	-0.883570399923332	-0.880617447628878	-0.867290489274817	0.300029075566968	-0.878964721131822	-0.861498106854548	-0.879109164716449	-0.856569524885692	-0.8670013818331	-0.877882535695563	-0.878841116089585	-0.84965843700895	-0.845117200807176	-0.595099067012867	-0.874308979295022	-0.87822453949763	-0.878353671956464	-0.876765336731877	-0.865652454206582	-0.873140552895005	-0.877023661366541	-0.877506953102352	-0.868454379766328	-0.870732912999334	-0.867103675578077	-0.87741161220183	-0.880334017474608	-0.87798129518286	0.569810836168605	0.872692613453134	-0.87918885279023	-0.858530581329401	-0.865545401764987	-0.87918073298949	-0.875484897420742	-0.867594331803436	-0.85879811253839	-0.493161363264846	-0.878798024799735	-0.882285090741052	-0.878254096229862	-0.870018645693822	-0.868933756167315	-0.872170544930732	-0.868552506304788	-0.877778950896542	-0.878686416010697	-0.87578061667318	-0.610487469150608	-0.880838113829494	-0.878148439473158	-0.878539640536801	0.385631215039961	-0.872549048844045	-0.871236809393711	-0.880045554987683	-0.858035298565094	-0.866956787160367	-0.876350226007646	-0.873554907815134	-0.880887403037125	-0.878994154219668
SPINK6	3.69300763286753	3.57955708893611	3.58073589244458	3.58371246831091	3.57950178271602	3.58030836221902	3.5787650610454	3.58135735772157	3.5811418381641	3.58052119078197	3.57973371994912	3.57743753024826	3.69679598659006	3.81868943733173	3.57964224991035	3.57968119786187	3.61489016893905	3.57999860371557	3.64936496314143	3.57944286365304	3.57973260590188	3.90723349393022	3.58000563849397	3.57991884818071	3.69056454102863	3.58176751381905	3.58004880739121	3.58101666518091	3.65105925988376	3.58022956146184	3.5801042131924	3.58099243491732	3.58044455949721	3.57977904189357	3.58061731892366	3.61711619414384	3.58261108449578	3.68124460547364	3.58028500885913	3.5795744026191	3.58122454841333	51.4292411292286	9.84501996547467	3.57784827428445	3.57886485719057	3.58122686288961	3.5804328727825	3.61290535314699	3.58212953132808	4.7397578601421	3.58298145302932	3.58126956285102	3.93514426749109	4.18624551490232	3.58432241676902	3.58530767083763	3.58047756745962	3.84686228941767	3.57972176511598	3.57967473731213	3.57995127241518	3.58147197252456	3.58041202411104	3.57991964526113	3.57986089475799	3.58105734924005	3.580736302249	3.58125442726465	3.5798724415669	3.57896477103369	3.72166281660813	4.07461012152922	3.58631847351688	3.57937276365049	3.58263268862589	3.58148826282524	3.57937568140676	3.58011037712358	3.75472217456972	3.63403730446343	3.66846265030887	3.57951360489186	3.57828536001247	3.57971099302944	3.58083543104279	3.58098862924265	3.58054086747423	3.58104323079116	3.57982806885961	3.57955397608111	3.98722001144163	3.57998798905016	3.57878735789481	3.57974952210708	3.75128335882082	3.80314540351706	3.58049030566114	3.58066718511672	3.57906689015717	3.58271952234915	3.58127617052128	3.58000242505678	3.58035771507966	4.22833447417969	4.44760793948369
LTB	12.3207421803615	12.6941489309111	7.08739589520963	10.5006464201096	7.74813367767178	7.03358950002109	7.58064789603275	7.06863420026297	7.39416674189135	6.95594276082423	6.65707373919783	6.52401072536928	7.23131435105463	6.77599924809841	7.14115437387551	3.95618355820884	3.70080421523371	11.5212971148475	10.413862116983	7.1529307712705	8.90616929577689	8.68342742247916	5.3175657938426	5.78152405701168	7.32361400574676	6.66031397593593	7.73312978996385	6.63662593410262	7.05121827250391	7.53519067536654	8.46240470700487	9.6732765823489	6.13329212097551	8.49935545775343	8.11335555937935	10.8893540248181	8.43560306991827	8.49979565813445	8.42565686151505	8.30084698366472	6.08456963646508	8.17392918107206	7.4777117895519	5.30154375875377	4.66935854925993	3.28596491981241	7.99650377290779	5.9780316826066	7.42845307334896	6.22535268964234	8.2692130672697	8.71681764071041	7.58748051548038	7.94276605521943	7.64005358132934	6.66039549684581	8.39799971853969	9.65756807699277	8.59377283136328	7.3271901404059	6.87596770773819	7.16469268425442	7.85124679024796	7.73797388245459	6.73604436620241	8.74878696223385	5.2730885527816	6.23909609600908	8.08270726107737	8.42856215275755	5.42264312992868	6.98484526027677	7.17505251436136	5.7301213512033	9.24035249069871	4.68796884458013	11.8914083268423	11.0706076034525	7.95110284815794	4.19166934190213	6.81490594979804	5.84670317693342	7.45630757801299	7.82456262825853	8.92968419552518	7.8456404107328	3.44890101160897	4.1442287284615	6.08505106157455	4.04839230507741	9.7188787354813	7.41821343601086	6.55202241851677	6.67130472869056	7.30111215055689	7.82776884131272	9.36294059773734	8.27583106506101	4.59383935332803	7.33759705367112	8.74892817024907	6.78329307691717	6.19513283044187	5.16135177760035	5.45229674267941
